time,temperature_2m,relative_humidity_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-03-05 20:00:00,22.1,31.0,4.0,19.6,0.0,0.0,0.0,,0.0,1009.7,1004.6,0.0,0.0,0.0,0.0,0.07,1.84,7.0,18.3,282.0,303.0,14.4,26.2,30.2,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 21:00:00,21.8,32.0,4.2,19.1,0.0,0.0,0.0,,0.0,1009.3,1004.2,0.0,0.0,0.0,0.0,0.09,1.78,8.6,20.4,292.0,307.0,15.5,25.3,30.0,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 22:00:00,21.8,32.0,4.2,18.9,0.0,0.0,0.0,,0.0,1009.4,1004.3,0.0,0.0,0.0,0.0,0.11,1.79,10.8,23.4,300.0,311.0,19.4,24.6,29.7,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 23:00:00,21.7,32.0,4.1,18.4,0.0,0.0,0.0,,0.0,1009.8,1004.7,0.0,0.0,0.0,0.0,0.13,1.77,13.0,26.1,311.0,315.0,23.4,24.1,29.5,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 00:00:00,21.0,33.0,4.0,17.6,0.0,0.0,0.0,,0.0,1010.7,1005.6,0.0,0.0,0.0,0.0,0.12,1.67,13.0,25.7,317.0,320.0,24.1,23.7,29.2,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 01:00:00,21.3,37.0,6.2,18.3,0.0,0.0,0.0,,0.0,1012.0,1006.8,0.0,0.0,0.0,0.0,0.15,1.58,14.1,26.6,347.0,340.0,25.9,25.2,29.2,27.6,25.5,0.082,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 02:00:00,22.7,37.0,7.4,20.2,0.0,0.0,0.0,,0.0,1013.1,1008.0,0.0,0.0,0.0,0.0,0.18,1.73,12.6,27.4,347.0,344.0,26.6,25.2,29.1,27.6,25.5,0.082,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 03:00:00,25.3,32.0,7.6,23.0,0.0,0.0,0.0,,0.0,1014.0,1008.9,0.0,0.0,0.0,0.0,0.31,2.17,11.3,16.5,346.0,346.0,27.7,26.3,28.9,27.6,25.5,0.082,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 04:00:00,27.5,28.0,7.3,25.6,0.0,0.0,0.0,,0.0,1014.6,1009.5,0.0,0.0,0.0,0.0,0.46,2.64,9.7,13.0,358.0,359.0,27.4,28.2,28.8,27.6,25.5,0.082,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 05:00:00,29.1,24.0,6.7,28.4,0.0,0.0,0.0,,0.0,1014.2,1009.2,0.0,0.0,0.0,0.0,0.58,3.04,7.6,9.9,3.0,3.0,26.6,30.5,28.8,27.6,25.5,0.082,0.182,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 06:00:00,30.4,22.0,6.3,30.9,0.0,0.0,0.0,,0.0,1013.2,1008.2,0.0,0.0,0.0,0.0,0.65,3.39,4.9,6.2,354.0,352.0,23.8,32.9,28.9,27.6,25.5,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 07:00:00,31.5,19.0,5.4,32.1,0.0,0.0,0.0,,0.0,1011.9,1006.9,0.0,0.0,0.0,0.0,0.68,3.72,3.9,5.0,323.0,322.0,20.2,35.1,29.1,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 08:00:00,32.2,17.0,3.9,31.8,0.0,0.0,0.0,,0.0,1011.0,1006.0,0.0,0.0,0.0,0.0,0.68,4.0,6.7,8.3,301.0,300.0,22.0,36.7,29.3,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 09:00:00,32.4,14.0,1.6,30.3,0.0,0.0,0.0,,0.0,1010.0,1005.0,0.0,0.0,0.0,0.0,0.63,4.18,10.2,13.3,296.0,297.0,27.7,37.4,29.6,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 10:00:00,32.1,14.0,1.0,28.9,0.0,0.0,0.0,,0.0,1009.5,1004.5,0.0,0.0,0.0,0.0,0.5,4.12,9.7,12.7,299.0,299.0,28.4,37.2,29.8,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 11:00:00,31.3,15.0,1.5,28.5,0.0,0.0,0.0,,0.0,1009.4,1004.4,0.0,0.0,0.0,0.0,0.3,3.9,6.2,8.5,306.0,305.0,25.2,36.4,30.1,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 12:00:00,29.5,27.0,8.6,29.0,0.0,0.0,0.0,,0.0,1009.5,1004.5,0.0,0.0,0.0,0.0,0.07,3.01,1.0,4.1,292.0,299.0,15.8,34.7,30.2,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 13:00:00,27.5,22.0,4.1,25.3,0.0,0.0,0.0,,0.0,1010.0,1005.0,0.0,0.0,0.0,0.0,0.1,2.86,5.6,10.9,159.0,161.0,8.6,32.6,30.1,27.6,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 14:00:00,24.6,57.0,15.5,24.6,0.0,0.0,0.0,,0.0,1011.0,1005.9,0.0,0.0,0.0,0.0,0.08,1.32,12.6,23.2,144.0,141.0,27.0,30.9,30.1,27.7,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 15:00:00,23.6,61.0,15.7,24.5,0.0,0.0,0.0,,0.0,1011.8,1006.7,0.0,0.0,0.0,0.0,0.04,1.14,7.3,16.8,126.0,128.0,23.8,29.4,30.1,27.7,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 16:00:00,22.8,66.0,16.1,24.3,0.0,0.0,0.0,,0.0,1012.0,1006.9,0.0,0.0,0.0,0.0,0.01,0.95,4.6,13.9,132.0,134.0,13.7,28.1,30.0,27.7,25.6,0.082,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 17:00:00,22.2,69.0,16.2,24.1,0.0,0.0,0.0,,0.0,1011.8,1006.7,0.0,0.0,0.0,0.0,0.0,0.84,1.5,9.6,144.0,139.0,8.6,26.9,29.9,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 18:00:00,21.5,72.0,16.2,23.0,0.0,0.0,0.0,,0.0,1011.1,1006.0,0.0,0.0,0.0,0.0,0.01,0.72,4.4,12.3,192.0,168.0,8.6,25.9,29.7,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 19:00:00,21.1,75.0,16.5,22.6,0.0,0.0,0.0,,0.0,1010.6,1005.5,0.0,0.0,0.0,0.0,0.01,0.63,5.3,12.9,225.0,189.0,10.8,25.1,29.5,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 20:00:00,20.5,79.0,16.7,22.1,0.0,0.0,0.0,,0.0,1009.9,1004.7,0.0,0.0,0.0,0.0,0.0,0.5,5.1,12.6,247.0,209.0,10.4,24.4,29.3,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 21:00:00,19.7,84.0,17.0,21.7,0.0,0.0,0.0,,0.0,1009.5,1004.3,0.0,0.0,0.0,0.0,0.0,0.36,3.6,10.8,276.0,224.0,10.1,23.8,29.1,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 22:00:00,19.5,86.0,17.2,21.5,0.0,0.0,0.0,,0.0,1009.2,1004.0,0.0,0.0,0.0,0.0,0.0,0.31,3.6,10.9,276.0,231.0,6.8,23.2,28.8,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-06 23:00:00,19.3,88.0,17.3,21.2,0.0,0.0,0.0,,0.0,1009.2,1004.0,0.0,0.0,0.0,0.0,0.0,0.26,4.8,12.2,283.0,250.0,9.4,22.6,28.6,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 00:00:00,18.7,90.0,17.0,20.5,0.0,0.0,0.0,,0.0,1009.7,1004.5,0.0,0.0,0.0,0.0,0.0,0.21,4.7,12.1,298.0,268.0,9.4,22.2,28.3,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 01:00:00,18.7,90.0,17.0,20.7,0.0,0.0,0.0,,0.0,1010.5,1005.3,0.0,0.0,0.0,0.0,0.02,0.23,3.2,9.4,326.0,293.0,9.4,22.9,28.2,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 02:00:00,21.4,76.0,17.0,23.3,0.0,0.0,0.0,,0.0,1011.5,1006.4,0.0,0.0,0.0,0.0,0.08,0.61,3.6,7.7,3.0,324.0,11.2,23.3,28.0,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 03:00:00,24.5,57.0,15.5,25.8,0.0,0.0,0.0,,0.0,1012.6,1007.5,0.0,0.0,0.0,0.0,0.24,1.31,3.4,4.8,357.0,347.0,14.0,24.9,27.8,27.7,25.6,0.083,0.182,0.272,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 04:00:00,27.1,43.0,13.6,28.0,0.0,0.0,0.0,,0.0,1012.7,1007.6,0.0,0.0,0.0,0.0,0.4,2.03,3.1,4.1,353.0,347.0,15.8,27.3,27.8,27.7,25.6,0.083,0.182,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 05:00:00,29.2,32.0,10.8,30.4,0.0,0.0,0.0,,0.0,1012.5,1007.5,0.0,0.0,0.0,0.0,0.55,2.76,3.5,4.5,339.0,337.0,17.3,30.1,27.8,27.7,25.6,0.083,0.182,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 06:00:00,30.9,24.0,8.2,32.1,0.0,0.0,0.0,,0.0,1011.6,1006.6,0.0,0.0,0.0,0.0,0.64,3.38,3.4,4.3,313.0,312.0,17.6,32.7,27.9,27.7,25.6,0.083,0.182,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 07:00:00,32.3,19.0,5.8,32.9,0.0,0.0,0.0,,0.0,1010.2,1005.2,0.0,0.0,0.0,0.0,0.69,3.92,4.8,6.2,307.0,306.0,19.8,35.0,28.2,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 08:00:00,33.1,16.0,3.9,32.8,0.0,0.0,0.0,,0.0,1008.8,1003.9,0.0,0.0,0.0,0.0,0.68,4.26,6.2,8.0,303.0,304.0,21.6,36.7,28.5,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 09:00:00,33.3,15.0,3.5,32.1,0.0,0.0,0.0,,0.0,1007.7,1002.8,0.0,0.0,0.0,0.0,0.6,4.34,6.8,8.9,297.0,299.0,22.3,37.5,28.8,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 10:00:00,32.9,16.0,3.4,30.8,0.0,0.0,0.0,,0.0,1007.1,1002.2,0.0,0.0,0.0,0.0,0.46,4.23,5.5,7.4,283.0,288.0,21.6,37.6,29.1,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 11:00:00,32.3,16.0,3.6,29.9,0.0,0.0,0.0,,0.0,1007.1,1002.2,0.0,0.0,0.0,0.0,0.3,4.04,5.7,7.7,294.0,294.0,17.6,36.8,29.4,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 12:00:00,30.3,22.0,6.3,28.7,0.0,0.0,0.0,,0.0,1007.6,1002.6,0.0,0.0,0.0,0.0,0.13,3.36,4.5,10.7,284.0,293.0,15.1,35.1,29.6,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 13:00:00,27.0,60.0,18.5,27.9,0.0,0.0,0.0,,0.0,1008.2,1003.2,0.0,0.0,0.0,0.0,0.12,1.43,15.1,25.1,181.0,183.0,28.4,33.1,29.6,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 14:00:00,25.4,70.0,19.6,27.4,0.0,0.0,0.0,,0.0,1008.8,1003.7,0.0,0.0,0.0,0.0,0.05,0.97,11.4,21.1,176.0,181.0,28.8,31.3,29.6,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 15:00:00,24.7,71.0,19.0,26.7,0.0,0.0,0.0,,0.0,1009.7,1004.6,0.0,0.0,0.0,0.0,0.04,0.92,9.9,19.1,190.0,191.0,21.6,29.9,29.6,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 16:00:00,23.8,76.0,19.3,25.7,0.0,0.0,0.0,,0.0,1009.9,1004.8,0.0,0.0,0.0,0.0,0.03,0.71,11.5,22.6,203.0,205.0,21.2,28.7,29.6,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 17:00:00,23.5,81.0,20.0,25.6,0.0,0.0,0.0,,0.0,1010.0,1004.9,0.0,0.0,0.0,0.0,0.03,0.56,12.6,24.2,211.0,212.0,23.0,27.7,29.5,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 18:00:00,23.2,86.0,20.8,25.8,0.0,0.0,0.0,,0.0,1009.9,1004.8,0.0,0.0,0.0,0.0,0.01,0.39,11.9,23.5,221.0,218.0,23.4,26.9,29.4,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 19:00:00,22.8,92.0,21.3,25.6,0.0,0.0,0.0,,0.0,1009.3,1004.2,0.0,0.0,0.0,0.0,0.0,0.23,12.1,23.9,220.0,218.0,22.7,26.2,29.3,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 20:00:00,22.5,94.0,21.6,25.5,0.0,0.0,0.0,,0.0,1008.8,1003.7,0.0,0.0,0.0,0.0,0.0,0.15,12.0,23.6,226.0,222.0,22.7,25.6,29.1,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 21:00:00,22.3,96.0,21.6,25.3,0.0,0.0,0.0,,0.0,1008.4,1003.3,1.0,1.0,0.0,0.0,0.0,0.11,11.5,22.8,230.0,226.0,22.3,25.0,28.9,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 22:00:00,22.0,97.0,21.5,25.1,0.0,0.0,0.0,,0.0,1008.0,1002.9,2.0,2.0,0.0,0.0,0.0,0.08,10.6,21.3,230.0,227.0,21.6,24.6,28.8,27.7,25.6,0.084,0.181,0.271,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-07 23:00:00,21.7,98.0,21.4,24.9,0.0,0.0,0.0,,0.0,1007.9,1002.8,1.0,1.0,0.0,0.0,0.0,0.06,9.8,19.9,226.0,224.0,19.4,24.2,28.6,27.7,25.6,0.085,0.181,0.27,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 00:00:00,21.5,98.0,21.2,24.7,0.0,0.0,0.0,,0.0,1008.5,1003.4,0.0,0.0,0.0,0.0,0.0,0.05,9.3,19.6,221.0,219.0,17.6,23.9,28.4,27.7,25.6,0.085,0.181,0.27,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-08 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-09 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281195,85.843376,44.0,0,GMT,GMT
